git_commit_hash,git_repo_hash,git_repo_url,cve_ids
439c5070022e,052c594dd3508856dc03f822beb3776ff610d7f56428cef8e5efaa0c15030bd0,git://git.gnome.org/evince,CVE-2011-5244
3567eb6af614dac436c4b16a8d426f9faed639b3,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2016-2544
b4b3d51f33c7623d312f289252dd7bbb8f58bbe6,b3fdd040ad8a5c433d2e15c0a9c582460ee9d12616d54be4280bbc8eaa2f4486,https://github.com/Unrud/Radicale.git,CVE-2016-1505
095729d81205f15f40d216d25917017da4c2fff8,79f51fcdb563acbbc6b6eb7206e852f925ebf687053186fbd38ba929e523952b,https://github.com/phpmyadmin/phpmyadmin.git,CVE-2014-9218
b3500af717010137046ec4076d1e1c0641e33727,7f96e6af07468e804b0e9a6b5f05c5ee2c7d431a595002297224c491f347d825,git://git.sv.gnu.org/freetype/freetype2.git,CVE-2014-9665
16c3235,9961a727e238173ba355298c2368c383cdb2e8edb414a7fbe205fcdab609f351,https://github.com/silverstripe/sapphire.git,CVE-2011-4958
cec0593ae6c3bca65eff65741c2a10f3de3e0afe,b3161cfaf5843ccfb3a116cc080d64eb368bb54430c475633146734d37c667b3,https://code.wireshark.org/review/p/wireshark.git,CVE-2015-8721
8d1e72250c847fa96498ec029891de4dc638a5ba,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2013-4515
ace45631595e8781a1420842582d67160097163c,2412e5fbb4df82e2d158ceb214bb047b455b4ffbd00db0200c27727f18863923,git://git.gnome.org/gimp,CVE-2012-3236
0a54917c3fc295cb61f3fb52373c173fd3b69f48,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2010-4648
67c5c6cb8129c595f21e88254a3fc6b3b841ae8e,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2011-1173
7429c29a2fab6d7493c0188b5f631a7c2ae1533d,c94e1bbc5887845abc712b4afba09315da4012bc91e73c8b745e092c437e8703,git://git.sv.gnu.org/weechat/scripts.git,CVE-2007-4398
410bbf8e284409bdef02322af4d4a3a388419566,332923b651475afced1c4d0c35f404a7029dbf925185dd552da51bd9ed635810,git://git.gnome.org/vino,CVE-2011-1165
507238713b71208ec4f262f312cb495a302df9e9,40a5cba3eaee808bf51cf393f294592fe58be9f7675607c4919411ea51272572,git://git.openldap.org/openldap.git,CVE-2011-4079
3ca657a8793dd011bf869695d72ad31c779c3cc1,3cc36f0f3f30615f521abacbbea18f7d4209961ca55e4e1bcbce7a8a19da9797,https://github.com/vadz/libtiff.git,CVE-2016-9535
bfdc0b497faa82a0ba2f9dddcf109231dd519fcc,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2011-4080
c9b92530a723ac5ef8e352885a1862b18f31b2f5,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2015-7509
75cc83685e103bc8ba380a57468c8f04413033f9,2a0592520cd8bbb7d8a796fdddf080ad15a54fcfa11a6c86a381abc876d49bae,http://github.com/memcached/memcached.git,CVE-2010-1152
722f9890f09aadfc37ae479e7d946d5fc5ef7b91,6eebcea858997cbdc644bb78b5d1766cb48085da3e65195e70d41a25477e9dc8,https://github.com/mono/mono.git,CVE-2011-0992
43da5f2e0d0c69ded3d51907d9552310a6b545e8,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2012-6539
ab96ec7661f15a0129940eed9215c91f1acbf564,3d867cbe38e80f49fd70c61ecd83095e3b11b4fd6d7e6450c7d7961c588de73e,https://github.com/NaCl-Ltd/pref-shimane-cms.git,CVE-2015-5659
073931017b49d9458aa351605b43a7e34598caef,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2016-7097
9a47e9cff994f37f7f0dbd9ae23740d0f64f9fe6,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2016-4578
35d63edb1c807bc5317e49592260e84637bc432e,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2006-2271
415e3d3e90ce9e18727e8843ae343eda5a58fad6,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2016-2550
d4139205b010ed06310d14284e63114e88ec6de2,052c594dd3508856dc03f822beb3776ff610d7f56428cef8e5efaa0c15030bd0,git://git.gnome.org/evince,CVE-2010-2643;CVE-2010-2640;CVE-2010-2641;CVE-2010-2642
cb3232138e37129e88240a98a1d2aba2187ff57c,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2015-7566
c16bc057ba3f125051c9966cf1f5b68a05681de4,cc47ee334cf5c58e152afd5437c3d16d88163a9a100127f100c5373fb189c29b,https://github.com/uclouvain/openjpeg.git,CVE-2016-7163
6e9989dbd3f261b2e1586ff77b0bf22fc7091485,97881f79058d187dfbd80bc2f53aa833c24cc5f7a53fdb2d1b834a211d864e1b,git://git.moodle.org/moodle.git,CVE-2012-0800
88f54ea47d4a55bbbf9e34a7a0502f365eb69ae5,74743c68a14797d20fcbbd31ece0cbb7e9880f040cb860133ca883654ac68f2f,git://git.gnome.org/gtk+,CVE-2010-4831
9a7b535,76880be39af787643d0679b71300a72aa7626f89c36480a8908d4a20e60ec891,git://git.drupal.org/project/stickynote.git,CVE-2012-1636
8126d90480fa3e0c5c5cd0d02cb1c93174b45485,2f6e78a7f448afe88c9074f987c9c121566181e0325cc7c1a07c4f9a87d42007,git://sourceware.org/git/glibc.git,CVE-2011-1659
2709980d5a193ce6f3a16f0d19879a6560dcde44,71095de8d5411d510c3bf8182fa102836e546671144235251d941a9af18c6991,git://perl5.git.perl.org/perl.git,CVE-2012-5195
fe143c2,08c578eaf2b7273efa9a16567856de7b448e79e56cf81b06e5930290e39c608b,git://git.drupal.org/project/zipcart.git,CVE-2012-1650
973e7170dddefb491a48df5cba33b2ae151013a0,9aacd5458def8c0abdd241cb9acbbc45d118885c781ada0b92febd4d1e72d707,git://git.qemu.org/qemu.git,CVE-2016-7422
851fff90a9b7461df2393af32239ba217bc25946,62c403e8a8e34001f13231f4b6ceda87b24ee345abd28530435e15b813e332c5,https://github.com/facebook/hhvm.git,CVE-2014-2209
2811ebac2521ceac84f2bdae402455baa6a7fb47,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2013-4387
a9cf73ea7ff78f52662c8658d93c226effbbedde,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2011-4326
082aecfc3a753ad03be82cf14f03ac065723ec92,e72b5bbc90fbdd3a5499b7829f0841fccb907cd21702feccce9384ad7fc6a776,https://git.php.net/repository/php-src.git,CVE-2016-4543;CVE-2016-4542;CVE-2016-4544
16387744,13e394225f569be47ed1045c715dc03073fe3441f7e3430bf85432a360a94070,https://github.com/hercules-team/augeas.git,CVE-2012-6607;CVE-2012-0786
5b6698b0e4a37053de35cc24ee695b98a7eb712b,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2014-9428
7d4562d6f7e40de04bbe29577b51c79f07d05ba6,4d6100346176f5ad6cec6489efba90670bbed67747612deb671e74a3e21bb5a2,https://github.com/jenkinsci/subversion-plugin.git,CVE-2013-6372
982f7c2b2e6a28f8f266e075d92e19c0dd4c6e56,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2010-4083
aa93d1fee85c890a34f2510a310e55ee76a27848,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2016-5400
234f3ce485d54017f15cf5e0699cff4100121601,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2014-3647
5ea8d4ddaa4cb1ce834d36889f0fe7ac0d617bc8,d68f27319cbf77202525ef4fe7bfa4cd2661db9150703566a8be100a8b0d709f,https://github.com/SUSE-Cloud/barclamp-deployer.git,CVE-2012-3537
fdac1e0697356ac212259f2147aa60c72e334861,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2010-4529
a122eb2fdfd78b58c6dd992d6f4b1aaef667eef9,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2010-3078
ab5a91a8364c3d6fc617abc47cc81d162c01d90a,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2009-2695
829841146878e082613a49581ae252c071057c23,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2005-3181
b9a10dabb15c697347bfa7baef69a6e211b2f804,2ea74dfd205d2ed6a1bc9f4b83d79ca918ebae4e5f58cb799ad7bff98e00de08,https://github.com/vanillaforums/Garden.git,CVE-2013-3528
1803228597e82218a8c105e67975bc50e6f5bf0d,e72b5bbc90fbdd3a5499b7829f0841fccb907cd21702feccce9384ad7fc6a776,https://git.php.net/repository/php-src.git,CVE-2014-3710
d20f655d59cd486fd9b3a26ad353af13daafd1d3,97881f79058d187dfbd80bc2f53aa833c24cc5f7a53fdb2d1b834a211d864e1b,git://git.moodle.org/moodle.git,CVE-2011-4295
8dc9551e1d56290e6f7f02cc38b77e1d211fd4a5,b3161cfaf5843ccfb3a116cc080d64eb368bb54430c475633146734d37c667b3,https://code.wireshark.org/review/p/wireshark.git,CVE-2016-4006
2f36db71009304b3f0b95afacd8eba1f9f046b87,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2016-1583
a7a6ddc91cce7ad5ad55c9709b24bfc80f5ac873,a87a42f89223ff5ef8db7b25b8ddec9f1844371094a373d71397549657ea0a57,https://source.codeaurora.org/quic/la/kernel/msm-3.10,CVE-2016-3893
192d7a4667c6d11d1a174ec4cad9a3c5d5f9043c,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2009-1914
d8d0a0bc7e194300e53a346d25fe5724fd588387,9aacd5458def8c0abdd241cb9acbbc45d118885c781ada0b92febd4d1e72d707,git://git.qemu.org/qemu.git,CVE-2013-4530
b9cd18de4db3c9ffa7e17b0dc0ca99ed5aa4d43a,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2014-4699
7b789836f434c87168eab067cfbed1ec4783dffd,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2012-6537
28cd9cb747a94483f4aea7f0968d202c20bb4cfc,1d542e1f3577f21ce044977d4476aee4dce5f86698a7389d2027afefcd414a2c,git://git.gnome.org/libxml2,CVE-2015-7499
ce325c60c74b0fa784f5872404b722e120e5cab0,7a8a1b12d872884e98af7c1587db8b6eb407bbedd58d7304ebe9ae2f429d3ac7,https://github.com/openssl/openssl.git,CVE-2015-0204
fc9bbca8f650e5f738af8806317c0a041a48ae4a,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2013-2596
ffa720d90a79c1f33cf4c5a33403d09a67b42a66,79f51fcdb563acbbc6b6eb7206e852f925ebf687053186fbd38ba929e523952b,https://github.com/phpmyadmin/phpmyadmin.git,CVE-2013-3238
a9d5256890c9189c7461bfce6ed6edce5d861499,b3161cfaf5843ccfb3a116cc080d64eb368bb54430c475633146734d37c667b3,https://code.wireshark.org/review/p/wireshark.git,CVE-2016-6506
7a26934e4196b4aa61944081989189d59b108768,99ef7c955decc75061d5bbad053b5d4173b65ac7314b3657a163fd4e18830065,https://source.codeaurora.org/quic/la/kernel/msm,CVE-2014-9869
a02e8df973f5478ec82f4c507f5b5b191a5ecb6b,7e346d34f38c74b322fa05834319e15e2c485c497256deef4aa639c40d5a6a1e,git://git.libav.org/libav.git,CVE-2011-3945
5b4ada17723ed8af7e85cb48d537437ed614e417,b3161cfaf5843ccfb3a116cc080d64eb368bb54430c475633146734d37c667b3,https://code.wireshark.org/review/p/wireshark.git,CVE-2015-8711
670e56d3ed2918b3861d9216f2c0540d9e9ae0d5,9aacd5458def8c0abdd241cb9acbbc45d118885c781ada0b92febd4d1e72d707,git://git.qemu.org/qemu.git,CVE-2016-7423
9cf2325fb22f812b31858e519411f57747d39bd8,2a1a35d6bb77e4150472bd0d07c71f5886e7ffe9a9d855089b53bd0ecfeb883c,git://anongit.freedesktop.org/poppler/poppler,CVE-2009-3605
3ab2851d2a59721445945d0706c58092e07e861e,97881f79058d187dfbd80bc2f53aa833c24cc5f7a53fdb2d1b834a211d864e1b,git://git.moodle.org/moodle.git,CVE-2011-4588
4ea78729b8dbfc400fe165a57b90a394a7275a54,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2005-1761
57475371a5b515c83bfc1bb2efcdf3ddb14787ed,79f51fcdb563acbbc6b6eb7206e852f925ebf687053186fbd38ba929e523952b,https://github.com/phpmyadmin/phpmyadmin.git,CVE-2014-4954
691a02e2ce0c413236a78dee6f2651c937b09fb0,9aacd5458def8c0abdd241cb9acbbc45d118885c781ada0b92febd4d1e72d707,git://git.qemu.org/qemu.git,CVE-2016-4020
3dae144,d7bcd96611cb44a397b7bbf8422b6e052b217f10c3987aed5c7a597bfceb3e10,git://git.drupal.org/project/slidebox.git,CVE-2012-2063
2338cd19ed7a7f4c1e94f639ab2789d6586d01f3,26941a67e5b2372da7a177b8080bc247817d95a08e7c05921fe40923c918084b,https://github.com/bestpractical/rt.git,CVE-2011-1008
6540c0fc63,76f50c8913529f61ab0b7fb29017a64cd7ef068f625141fb5e020f0b56cfc36e,https://github.com/owncloud/core.git,CVE-2012-5610
13c149b051f82b709e8d7cc32111e84b49d57234,44fb4c5693e908c3403e4739b9a30ccdddb4a246a61b8772346740ea570e453f,https://github.com/LawnGnome/php-radius.git,CVE-2013-2220
5e59a77cec804a9b44c60ea22c17beba6453ef23,35c9bf1765760d0f1b94fc8839e693569e5bda6ed4de52cab9631f66f18b0c37,https://git.videolan.org/git/ffmpeg.git,CVE-2012-2796
0826cef8,3131b68ade64f90d8c48828f66d8918ca54b54d769beac8dd51677f2d6118e1b,https://github.com/mantisbt/mantisbt.git,CVE-2014-9279
6062a8dc0517bce23e3c2f7d2fea5e22411269a3,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2013-4483
ae7b4e1f213aa659aedf9c6ecad0bf5f0476e1e2,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2013-6431
7a0a9d94555502278534dedcf2d75e9fccce8c3d,2e150e40b6e75747ee1cc1300db259049e74cab42f61b4c0038489df4df83b13,https://github.com/reviewboard/reviewboard.git,CVE-2011-4312
7303aa072061388eba06f0c5a701c688096ebccc,5392adb85a7eb2a0720889afb59da9ddd5f1340fee6955d162bf5f2e19d8477b,https://github.com/nshahzad/phpVMS.git,CVE-2012-6552
b495740f2ff66550ca9395b3fda3ea32c3acb185,42efdc6b09f8b45639fac475f6f7a57b93d448bfde0251b5d11302191308966e,git://git.sv.gnu.org/gnutls.git,CVE-2012-1573
98f8a22412cf388217fd5b88915eadd274d68520,1716b9f0ee267954b8fa4968ee3e67ca107568cf22f44bcb9a409259bdf18523,git://git.gnome.org/gnome-screensaver,CVE-2010-0732
27fbeb6b025d5d46ccb0497cbed4c6e78ed1c5cc,a87a42f89223ff5ef8db7b25b8ddec9f1844371094a373d71397549657ea0a57,https://source.codeaurora.org/quic/la/kernel/msm-3.10,CVE-2016-3934
50220dead1650609206efe91f0cc116132d59b3f,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2016-7915
810bc075f78ff2c221536eb3008eac6a492dba2d,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2015-3291
4ecaadf545a729bb3e5f01f6f019716d49815d9a,a2319d79039c246310c3489d9e479cd39c42ecdc995d57e07d9ba75f29fe705a,git://sourceware.org/git/systemtap.git,CVE-2011-2502
5192eecce239a0b7ade1e60a6cf03075e5cfc188,76f50c8913529f61ab0b7fb29017a64cd7ef068f625141fb5e020f0b56cfc36e,https://github.com/owncloud/core.git,CVE-2012-4391
4d00135a680727f6c3be78f8befaac009030e4df,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2011-1477
d442c4462a2692e27a24e1a9d0eb6f18725c7bd8,35c9bf1765760d0f1b94fc8839e693569e5bda6ed4de52cab9631f66f18b0c37,https://git.videolan.org/git/ffmpeg.git,CVE-2012-2792
54abd22891bd51ef8b533b24df53b3019b5cee81,7f96e6af07468e804b0e9a6b5f05c5ee2c7d431a595002297224c491f347d825,git://git.sv.gnu.org/freetype/freetype2.git,CVE-2014-9665
0a49a62f998747cfa564d98d36a459fe70d3299b,7e346d34f38c74b322fa05834319e15e2c485c497256deef4aa639c40d5a6a1e,git://git.libav.org/libav.git,CVE-2015-5479
456dadbb5c5971d3448763a44c05b9ad033e522f,332923b651475afced1c4d0c35f404a7029dbf925185dd552da51bd9ed635810,git://git.gnome.org/vino,CVE-2011-0904;CVE-2011-0905
c8e252586f8d5de906385d8cf6385fee289a825e,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2012-1097
e864d914a44a37016736554e9257c06b18c57d37,3e222e7918bbe5b605a04bf4a8d5dadee158162e156a23acd0edd257276e7efe,https://git.fedorahosted.org/git/sssd.git,CVE-2013-0219
d34267d0503a67235bf259fd2f2f2d2bb8b18cf5,b3161cfaf5843ccfb3a116cc080d64eb368bb54430c475633146734d37c667b3,https://code.wireshark.org/review/p/wireshark.git,CVE-2015-8714
651e150091c61fb60ad1dff2bc2166185a83d9d6,2c24958bf69a3bcdff1b21bbc4f22a7f9da596464251755149628036138b3d8a,https://github.com/symphonycms/symphony-2.git,CVE-2015-8766
137f7df8cead00688524c82360930845396b8a21,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2014-4157
9b8512337d14c8ddf662fcb98b0135f225a1c489,1d542e1f3577f21ce044977d4476aee4dce5f86698a7389d2027afefcd414a2c,git://git.gnome.org/libxml2,CVE-2015-7941
fa6a76050d82894365dfe32916903ef7fee3ffcd,832f9ea8dca54beff01fd67f71dfc46f34e5d305c541d0abbc9bd1de5de55950,https://github.com/libguestfs/libguestfs.git,CVE-2013-2124
6d47c047,3131b68ade64f90d8c48828f66d8918ca54b54d769beac8dd51677f2d6118e1b,https://github.com/mantisbt/mantisbt.git,CVE-2014-9571
5b53445e815fd6b652d49df03ec3d60b088c4fbc,b3161cfaf5843ccfb3a116cc080d64eb368bb54430c475633146734d37c667b3,https://code.wireshark.org/review/p/wireshark.git,CVE-2015-6248
951b6a0717db97ce420547222647bcc40bf1eacd,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2015-8956
0cd293f5e13aa245e4a57b8d373597cc0e421b6f,79f51fcdb563acbbc6b6eb7206e852f925ebf687053186fbd38ba929e523952b,https://github.com/phpmyadmin/phpmyadmin.git,CVE-2014-5274
e2c79117efd925636acd871a5f473512602243cf,e7388727563231ed104aac370466cc3d808b46c6b78307393c998c9ff5f01748,https://github.com/djblets/djblets.git,CVE-2014-3995;CVE-2014-3994
205e056f8f9b06ed7b925cf8aa0874bc4aaf8a7d,054b3b817930521be27974aaaf020e5710879016f652209922af97d6c01e7e58,https://github.com/python-pillow/Pillow.git,CVE-2014-3589
4a184233f21645cf0b719366210ed445d1024d72,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2013-3234
58b2e0f0f2fc96c1158e04f8aba95cbe6157a1a3,7e346d34f38c74b322fa05834319e15e2c485c497256deef4aa639c40d5a6a1e,git://git.libav.org/libav.git,CVE-2012-0947
917c211820590950f7eb0521f7f43b31aeed44c4,26941a67e5b2372da7a177b8080bc247817d95a08e7c05921fe40923c918084b,https://github.com/bestpractical/rt.git,CVE-2011-1007
4442dc8a92b8f9ad8ee9e7f8438f4c04c03a22dc,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2014-4027
0815af37f483f329f0c0565d68821fea9c47b5f5,79f51fcdb563acbbc6b6eb7206e852f925ebf687053186fbd38ba929e523952b,https://github.com/phpmyadmin/phpmyadmin.git,CVE-2016-5732
e6a623460e5fc960ac3ee9f946d3106233fd28d8,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2014-1739
56baca60271379cb97f6a4a6bf72eb526e8b52d0,b3161cfaf5843ccfb3a116cc080d64eb368bb54430c475633146734d37c667b3,https://code.wireshark.org/review/p/wireshark.git,CVE-2015-8727
8b8addf891de8a00e4d39fc32f93f7c5eb8feceb,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2016-3672
d8bf8b6,9f084f03b9437aa353bd0aed012e91808437935e7d406aa9352b6c89b4c7a684,git://git.drupal.org/project/context.git,CVE-2012-5655
bcaf452e516c02c9bed584a73736431c5e8831f1,b3fdd040ad8a5c433d2e15c0a9c582460ee9d12616d54be4280bbc8eaa2f4486,https://github.com/Unrud/Radicale.git,CVE-2015-8747
7ed0175a462c4c30f6df6fac1cccac058f997739,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2005-3784;CVE-2005-3857
54d83fc74aa9ec72794373cb47432c5f7fb1a309,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2016-3134
8e6daae70422ad35146a87700e6634a747d1ff5d,99ef7c955decc75061d5bbad053b5d4173b65ac7314b3657a163fd4e18830065,https://source.codeaurora.org/quic/la/kernel/msm,CVE-2014-9866
d8bdc59f215e62098bc5b4256fd9928bf27053a1,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2011-1593
1f86840f897717f86d523a13e99a447e6a5d2fa5,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2012-6537
2b31342cdf14fc20e07c43d258f1e7334ad664a6,5bcc14d8b70c83cc7775c996631beeb5447f59449f7b75c1a6b1987b258d4365,https://github.com/django/django.git,CVE-2014-0483
4cd7bad70e23e4e19be8ccf7b9f245445b2b3b80,e98abedd7a3459f615911d65afb7c8a4774429bfdf9d0b2fdddd147bfb5f29d6,https://github.com/webmin/webmin.git,CVE-2012-2983
9de7922bc709eee2f609cd01d98aaedc4cf5ea74,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2014-3673
7df3e59c3d1df4f87fe874c7956ef7a3d2f4d5fb,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2016-9313
16931bd7bf7560e26ef98328b8e95e803d0e90f6,501a11b3ec22fe04f3283bd9b12a56221bbaff9956c976c91a12d450eaa59546,https://github.com/jenkinsci/jenkins.git,CVE-2014-2063
7df0e0397b9a18358573274db9fdab991941062f,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2010-1641
746240bd13b62b5956fc34389cfbdc09e1e67775,79f51fcdb563acbbc6b6eb7206e852f925ebf687053186fbd38ba929e523952b,https://github.com/phpmyadmin/phpmyadmin.git,CVE-2016-2561
e4ec8cc8039a7063e24204299b462bd1383184a5,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2016-4578
1ed07e257a2c0794ba19e864f7c5101e7e8c41d2,690afeb0dfd0b473b107dc3b513bb760d255fefa43f6ac99b6b925773779ed3c,https://github.com/joomla/joomla-cms.git,CVE-2013-5576
0bcd05c5cd83dec3406c8f68b769b1d610c72f76,1d542e1f3577f21ce044977d4476aee4dce5f86698a7389d2027afefcd414a2c,git://git.gnome.org/libxml2,CVE-2016-1833
e82aaa4b4ee0703c879e35ea9321fff6be3e9b6f,2412e5fbb4df82e2d158ceb214bb047b455b4ffbd00db0200c27727f18863923,git://git.gnome.org/gimp,CVE-2016-4994
f29f741efbba0a5ce2f16464f648fb8d026ed4c8,7f96e6af07468e804b0e9a6b5f05c5ee2c7d431a595002297224c491f347d825,git://git.sv.gnu.org/freetype/freetype2.git,CVE-2010-2499
d6e11a97e318158f5d210a0476870dfe14ed95e6,74743c68a14797d20fcbbd31ece0cbb7e9880f040cb860133ca883654ac68f2f,git://git.gnome.org/gtk+,CVE-2010-4833
8822b64a0fa64a5dd1dfcf837c5b0be83f8c05d1,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2013-4162
77751427a1ff25b27d47a4c36b12c3c8667855ac,688aba50d16120480693f13ad37259c9bc84d93596388234a08d3098744f4b0e,https://github.com/torvalds/linux.git,CVE-2015-8215
ea86575eaf99a9262a969309d934318028dbfacb,a638b9d8b0cc462574084db432b69bcd3cc025f324a3a863b80111807afc1d92,git://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git,CVE-2005-4635
